buffer_image[0].jpg,112326.00,3738.2455,07734.01401,
buffer_image[1].jpg,112326.00,3738.2455,07734.01401,
buffer_image[2].jpg,112326.00,3738.2455,07734.01401,
buffer_image[3].jpg,112327.00,3738.2456,07734.01388,
buffer_image[4].jpg,112327.00,3738.2456,07734.01388,
